27.7	0	-0.288	-0.936	119.502358	25.957995	7.206077059	1675	48	1.26	0.135	0.1469	57	12.87
30.4	0	-0.342	-0.918	119.502441	25.95799	8.316704504	1762	48	1.31	0.135	0.1469	57	13.37
33	0	-0.306	-0.918	119.502526	25.957985	8.51622228	1800	48	1.34	0.135	0.1467	58	13.7
35.5	0	-0.342	-0.936	119.50262	25.957979	9.421501155	1825	48	1.34	0.13	0.1463	57	13.81
36.8	0	-0.414	-0.9	119.50272	25.957976	10.00327602	1362	14	0.29	0	0.1463	18	3
36.2	0	-0.414	-0.9	119.502821	25.957973	10.10319835	1187	13	0.24	0	0.1471	16	2.65
35.2	0	-0.396	-0.864	119.502918	25.957966	9.728967956	987	14	0.24	0	0.1471	18	2.65
33.9	0	-0.396	-0.918	119.503016	25.957963	9.803436339	975	15	0.24	0.04	0.147	20	2.6
33.1	0	-0.414	-0.918	119.50311	25.95796	9.403769468	1262	14	0.27	0	0.1469	18	2.88
30.3	0	-0.504	-0.846	119.503199	25.95796	8.897965427	1037	14	64.08	0	0.1467	17	2.54
25.2	0	-0.522	-0.846	119.503276	25.957964	7.711078038	962	14	0.24	0	0.1468	18	2.57
18.8	0	-0.522	-0.828	119.503338	25.95797	6.2343837	937	14	60.04	0	0.1466	18	2.38
13	0	-0.558	-0.81	119.503378	25.957975	4.037547645	800	16	60.04	0	0.1466	20	2.38
6.2	0	-0.522	-0.828	119.503399	25.957976	2.102462164	775	18	0.24	0	0.1467	23	2.58
4.9	0	-0.504	-0.846	119.503411	25.957985	1.562322569	800	18	60.55	0	0.1467	23	2.4
0.2	0	-0.396	-0.882	119.503408	25.957988	0.448595323	775	18	58.28	0	0.1467	22	2.31
0.1	0	-0.378	-0.9	119.503401	25.957988	0.699839809	775	18	57.53	0	0.1467	22	2.28
0	0	-0.396	-0.9	119.503396	25.957988	0.499885581	787	17	59.8	0	0.1466	22	2.37
0	0	-0.396	-0.918	119.503395	25.95799	0.24382931	775	18	56.77	0	0.1466	22	2.25
0	0	-0.396	-0.9	119.503393	25.95799	0.199954227	762	17	55.24	0	0.1466	21	2.19
0	0	-0.378	-0.9	119.503393	25.95799	0	762	17	57.02	0	0.1465	21	2.26
0	0	-0.378	-0.9	119.503393	25.95799	0	750	16	53.73	0	0.1465	21	2.13
0	0	-0.396	-0.918	119.503393	25.95799	0	762	16	59.29	0	0.1463	20	2.35
0	0	-0.396	-0.918	119.503393	25.95799	0	750	16	59.04	0	0.1464	21	2.34
0	0	-0.378	-0.9	119.503393	25.95799	0	762	16	53.22	0	0.1465	21	2.11
0	0	-0.378	-0.9	119.503393	25.95799	0	750	16	52.22	0	0.1465	21	2.07
0	0	-0.378	-0.9	119.503393	25.95799	0	737	15	54.75	0	0.1465	20	2.17
0	0	-0.396	-0.882	119.503393	25.95799	0	737	16	52.73	0	0.1465	20	2.09
0	0	-0.396	-0.918	119.503393	25.95799	0	750	15	51.22	0	0.1465	20	2.03
0	0	-0.378	-0.9	119.503393	25.95799	0	737	16	51.71	0	0.1465	20	2.05
0	0	-0.396	-0.9	119.503393	25.95799	0	750	15	51.98	0	0.1465	20	2.06
0	0	-0.396	-0.9	119.503393	25.95799	0	737	15	52.98	0	0.1464	20	2.1
0	0	-0.396	-0.9	119.503393	25.95799	0	750	16	51.22	0	0.1464	20	2.03
0	0	-0.396	-0.9	119.503393	25.95799	0	750	16	54	0	0.1465	20	2.14
0	0	-0.396	-0.9	119.503393	25.95799	0	737	15	51.47	0	0.1465	20	2.04
0	0	-0.378	-0.918	119.503393	25.95799	0	750	16	51.47	0	0.1464	20	2.04
0	0	-0.396	-0.9	119.503393	25.95799	0	737	15	50.71	0	0.1464	20	2.01
0	0	-0.378	-0.9	119.503393	25.95799	0	750	16	51.98	0	0.1464	20	2.06
0	0	-0.396	-0.9	119.503393	25.95799	0	750	15	52.22	0	0.1464	20	2.07
0	0	-0.396	-0.9	119.503393	25.95799	0	750	16	52.98	0	0.1464	20	2.1
0	0	-0.396	-0.9	119.503393	25.95799	0	750	15	50.71	0	0.1464	20	2.01
0	0	-0.396	-0.9	119.503393	25.95799	0	750	15	53.49	0	0.1464	20	2.12
0	0	-0.396	-0.9	119.503393	25.95799	0	737	15	50.71	0	0.1464	20	2.01
0	0	-0.396	-0.9	119.503393	25.95799	0	750	15	54.75	0	0.1464	20	2.17
0	0	-0.396	-0.9	119.503393	25.95799	0	750	15	52.98	0	0.1464	20	2.1
0	0	-0.396	-0.9	119.503393	25.95799	0	750	16	54.24	0	0.1464	20	2.15
0	0	-0.378	-0.9	119.503393	25.95799	0	737	16	52.98	0	0.1464	20	2.1
0	0	-0.378	-0.918	119.503393	25.95799	0	737	15	51.71	0	0.1464	20	2.05
0	0	-0.396	-0.9	119.503393	25.95799	0	737	15	51.71	0	0.1464	20	2.05
0	0	-0.378	-0.9	119.503393	25.95799	0	750	15	50.2	0	0.1464	20	1.99
0	0	-0.396	-0.9	119.503393	25.95799	0	750	15	51.47	0	0.1464	20	2.04
0	0	-0.378	-0.9	119.503393	25.95799	0	750	15	51.98	0	0.1464	20	2.06
0	0	-0.378	-0.9	119.503393	25.95799	0	750	15	52.73	0	0.1464	20	2.09
0	0	-0.36	-0.918	119.503393	25.95799	0	750	16	59.29	0.02	0.1464	20	2.35
0	0	-0.342	-0.918	119.503393	25.95799	0	725	21	0.27	0.07	0.1464	27	2.92
0	0	-0.324	-0.936	119.503393	25.95799	0	950	26	0.41	0.09	0.1466	31	4.23
4.8	0	-0.288	-0.936	119.503399	25.95799	0.599862685	1175	31	0.57	0.095	0.1467	37	5.89
9.2	0	-0.306	-0.936	119.503425	25.957995	2.658197577	1375	31	0.67	0.1	0.1468	37	6.87
11.7	0	-0.378	-0.864	119.503461	25.958008	3.87861301	1425	18	0.27	0	0.1466	26	2.95
12.3	0	-0.396	-0.864	119.503515	25.958005	5.409059488	1175	15	0.32	0.065	0.1465	16	3.49
12.8	0	-0.342	-0.9	119.503561	25.958011	4.647087928	1275	31	0.59	0.09	0.1467	37	6.15
14	0	-0.324	-0.882	119.5036	25.958008	3.913350539	1300	32	0.65	0.09	0.147	39	6.73
15.6	0	-0.396	-0.936	119.503641	25.958005	4.112612363	1087	18	0.27	0	0.1469	23	2.88
16.3	0	-0.396	-0.918	119.503686	25.958005	4.498969563	1037	24	0.44	0.075	0.1471	27	4.58
17.2	0	-0.342	-0.9	119.503733	25.958006	4.700239238	1412	35	0.77	0.105	0.1466	41	7.88
18.6	0	-0.342	-0.936	119.503778	25.958001	4.53319258	1500	35	0.8	0.105	0.1465	41	8.22
20.4	0	-0.342	-0.918	119.50383	25.95799	5.340758682	1525	33	0.8	0.105	0.1463	41	8.29
22.2	-0.144	-0.414	-0.936	119.503886	25.957991	5.599822493	1325	15	0.27	0	0.1463	20	2.99
21.6	-0.126	-0.396	-0.882	119.503943	25.957998	5.751606905	1375	21	0.49	0.075	0.1463	24	5.04
23.4	-0.144	-0.378	-0.9	119.503998	25.958023	6.161481644	1487	28	0.64	0.09	0.1461	33	6.64
25.2	-0.162	-0.396	-0.864	119.504056	25.958061	7.174864029	1512	26	0.62	0.09	0.1462	32	6.46
25.1	-0.162	-0.414	-0.864	119.504101	25.958113	7.326243834	1300	23	0.27	0	0.1463	35	2.86
24	-0.09	-0.396	-0.9	119.504136	25.958168	7.046024263	987	17	0.26	0.04	0.1454	21	2.8
24.9	-0.09	-0.432	-0.918	119.504155	25.958228	6.936851949	987	17	0.27	0.02	0.1455	21	2.92
25.6	0	-0.324	-0.9	119.504168	25.958293	7.343602815	1500	36	0.8	0.105	0.1453	47	8.24
26.6	0	-0.342	-0.936	119.504181	25.958358	7.343602687	1462	34	0.75	0.11	0.1458	41	7.76
27.2	-0.144	-0.36	-0.9	119.504188	25.958426	7.59357767	1525	38	0.9	0.12	0.1459	45	9.33
29	0	-0.396	-0.918	119.504188	25.958498	8.006039745	1637	43	1.1	0.125	0.146	51	11.21
30.3	0	-0.396	-0.918	119.504186	25.958571	8.119697112	1575	40	1.03	0.125	0.1458	45	10.65
31.5	0.072	-0.378	-0.882	119.504183	25.958648	8.567266432	1675	46	1.29	0.135	0.1459	49	13.18
32.4	0	-0.324	-0.918	119.504181	25.958728	8.897846681	1775	46	1.29	0.13	0.1464	55	13.32
34.2	0	-0.324	-0.9	119.50418	25.958811	9.229726195	1437	17	0.29	0	0.1463	24	3.12
34.1	0	-0.378	-0.882	119.504176	25.958896	9.460031122	1550	37	0.92	0.125	0.147	43	9.48
33.8	0	-0.378	-0.918	119.504178	25.958981	9.453689511	1712	40	1.08	0.13	0.1476	47	11.09
35.8	0	-0.36	-0.918	119.504181	25.959069	9.789755228	1812	44	1.29	0.13	0.1471	53	13.31
38.1	0.09	-0.36	-0.936	119.504181	25.959165	10.67471966	1825	43	1.21	0.13	0.147	52	12.41
39.5	0	-0.324	-0.864	119.504178	25.959265	11.12354392	1837	43	1.24	0.13	0.1465	51	12.72
40.4	0	-0.342	-0.972	119.504183	25.959366	11.24181401	1837	43	1.23	0.13	0.1465	50	12.56
41.1	0	-0.378	-0.918	119.504183	25.95947	11.56427963	1850	40	1.13	0.125	0.1464	50	11.62
41.7	0	-0.396	-0.918	119.504181	25.959575	11.67718667	1300	13	0.27	0.065	0.1463	15	2.98
40.9	0	-0.36	-0.9	119.504176	25.959681	11.79726492	1550	41	1	0.125	0.1472	48	10.18
41	0	-0.504	-0.9	119.504149	25.959785	11.87514285	1387	18	0.27	0	0.1463	26	2.84
38.7	-0.054	-0.378	-0.864	119.504136	25.95989	11.74759051	1000	16	0.26	0	0.1469	20	2.77
38	0	-0.396	-0.846	119.504136	25.959988	10.89710965	950	16	0.24	0	0.1469	20	2.57
36.6	0.054	-0.378	-0.774	119.50414	25.960081	10.34886407	925	16	0.24	0	0.1468	20	2.57
